73439	71876	69750	62178	93753	58682	34982	19706	42310	53771	92287	453	6961	96744	34327	31584	36815	33607	20839	12307
9158	52170	3236	80914	17016	32522	20377	30547	56055	96982	18853	43435	29427	95925	48569	50537	54060	47970	19851	53526
66224	61924	60168	61313	75857	55935	35668	47749	67620	22230	56901	14331	45793	32281	55235	29909	16751	80914	98035	11935
73738	6056	3434	75135	49611	25990	58482	58241	61724	38794	50421	65485	2365	19569	62404	61503	8614	52589	34942	56591
62028	1115	79509	79498	29526	6373	27389	71056	8814	71704	20147	14401	63650	12007	65044	86530	94975	67789	36390	16886
43178	22575	16406	36297	43169	27067	6156	20837	34010	59893	28628	71745	86328	77397	68865	9831	6604	50527	8383	80524
38876	30038	38867	82101	44243	42355	30784	65700	1664	21578	57232	90239	37654	89118	32707	4892	67174	41656	31943	5684
79428	54566	67040	9774	37099	96538	88672	69441	81773	18190	55185	62968	64559	24908	94814	75342	98031	48689	27124	21593
97995	75055	28005	76685	9046	96761	63513	33066	97603	8559	6305	10781	81568	36758	89319	91859	12214	58087	85952	69916
69007	37063	27035	21261	18945	15579	10406	14845	77467	13017	77628	48628	46758	71910	79	12650	1480	23923	25471	96801
56327	27060	40955	24568	85398	22439	17371	65272	54481	8880	34912	80507	60915	75392	55446	76509	27700	48758	2829	95185
9009	91237	18736	90106	52137	39950	28453	6772	75833	88442	3823	23858	17304	39525	18348	25080	47690	31949	49553	56202
71743	83578	22504	75774	86824	25041	51131	51962	41910	81811	11308	4238	74867	38928	44322	21703	40124	63008	66747	69261
74933	88969	75832	58064	78003	54976	54434	46903	21570	75825	59700	36301	44481	68282	24040	9860	11630	79876	60891	51023
17632	8031	13148	60115	32562	34199	67589	33461	10803	47246	35012	34834	93354	62845	7179	59667	35026	78557	30002	11134
34030	9507	9020	13198	26181	91057	517	45010	42979	80737	51405	29511	93189	92069	29037	10759	75452	80897	24046	8493
59679	33305	78373	35180	67322	34518	84777	60681	85680	69908	47039	51131	9510	60348	13268	4159	81420	30067	52879	52659
98011	72410	50880	33043	45548	46918	80613	50144	66086	47288	81757	82865	32149	70404	6047	1137	21549	72604	50027	49470
29963	14424	39310	31158	5608	73629	7450	47707	48112	1495	16669	65665	56967	95256	36556	84184	7358	98053	90867	8537
83029	60375	96993	83617	81982	21251	28189	22096	97319	2725	23941	62982	24532	7815	4387	91728	81618	1226	29735	68458
41870	40104	76663	51325	95701	40525	30886	75278	45153	78707	21203	25568	16965	46062	71920	85551	95179	86468	59834	58865
78398	74270	60479	40746	70480	35935	23532	68804	180	30496	39160	23442	57092	14107	70682	82951	59329	81459	66674	67972
90685	42459	22941	71160	5572	35173	36687	56590	91844	24931	96047	60219	53211	84259	68185	24745	2875	22115	69070	79873
35277	9592	12376	58416	22139	32503	96002	23646	5174	7128	62194	50792	85081	86960	24441	59116	74676	63092	82241	30246
35801	21583	64707	10137	20849	89197	19314	18382	7075	29613	30433	19397	86043	41000	3165	77232	44226	89226	97784	76380
40500	5574	78717	98979	32464	22552	13442	59221	39067	63927	6268	33280	45338	92225	95948	58819	22997	63452	29096	315
86795	19383	77115	9107	24375	31616	66015	91606	6045	62595	50121	2057	8070	98404	22106	37558	84371	70649	35750	14529
94252	92959	77611	16689	38084	35370	62556	96252	95698	57708	51700	83297	47260	63259	1065	21073	87271	9583	84448	75529
68886	5947	88038	26225	25704	41418	74123	54477	65583	61409	81008	81579	89734	72887	46862	99820	16050	19465	60236	33609
11202	4981	93867	54997	25166	87287	86587	25411	6216	87267	7081	44754	27007	17026	62747	27629	24033	86771	55589	82758
36851	34512	73531	65363	10680	17413	25835	72436	9790	70750	35559	96277	63003	89330	81723	85674	59124	81243	37074	10706
57169	28055	2020	88213	32385	99777	72009	31582	98802	95623	77119	97613	21640	5011	12106	61804	66032	88885	29899	98840
41222	3318	91319	56336	77242	8812	53798	69647	28672	26945	4139	66872	38680	56978	6711	22394	62296	86093	33361	2365
